pdb_id	x	y	cluster	pdb	chain	arch_name	x_name
1NEN_C	-29.321749	7.3727074	8	1nen	C	alpha bundles	NO_X_NAME
1NEN_D	-40.963	-0.13189457	8	1nen	D	alpha bundles	NO_X_NAME
1NVG_A	35.24761	-5.0847054	2	1nvg	A	beta barrels	GroES-like
1NVG_A	35.24761	-5.0847054	2	1nvg	A	a/b three-layered sandwiches	Rossmann-like
1O4B_A	-47.88157	15.6667595	3	1o4b	A	a+b two layers	NO_X_NAME
1OGH_A	-10.728638	-19.95867	7	1ogh	A	beta barrels	beta-clip
1OGH_B	-9.936867	-23.00133	7	1ogh	B	beta barrels	beta-clip
1OH3_A	-18.416739	22.670248	0	1oh3	A	beta sandwiches	jelly-roll
1OH3_B	-18.407003	22.712584	0	1oh3	B	beta sandwiches	jelly-roll
1OQM_A	-37.975582	14.23837	0	1oqm	A	a+b complex topology	NO_X_NAME
1OQM_B	20.20564	-14.516138	1	1oqm	B	a/b three-layered sandwiches	NO_X_NAME
1OQM_C	-37.936516	14.1778145	0	1oqm	C	a+b complex topology	NO_X_NAME
1OQM_D	20.20971	-14.509401	1	1oqm	D	a/b three-layered sandwiches	NO_X_NAME
1P98_A	-57.79461	2.5094478	3	1p98	A	a+b two layers	beta-Grasp
1PKH_A	-10.247993	-22.696556	7	1pkh	A	beta barrels	beta-clip
1PKH_B	-10.795725	-19.947607	7	1pkh	B	beta barrels	beta-clip
1PKJ_A	-9.596955	-23.313616	7	1pkj	A	beta barrels	beta-clip
1PKJ_B	-10.843982	-19.96318	7	1pkj	B	beta barrels	beta-clip
1PKK_A	-10.243458	-22.705336	7	1pkk	A	beta barrels	beta-clip
1PKK_B	-9.919081	-20.186865	7	1pkk	B	beta barrels	beta-clip
1PKT_A	-60.747517	3.5712945	3	1pkt	A	beta barrels	SH3
1PXX_A	0.7835661	12.704007	2	1pxx	A	alpha complex topology	NO_X_NAME
1PXX_A	0.7835661	12.704007	2	1pxx	A	few secondary structure elements	EGF-like
1PXX_B	0.4996855	12.733781	2	1pxx	B	alpha complex topology	NO_X_NAME
1PXX_B	0.4996855	12.733781	2	1pxx	B	few secondary structure elements	EGF-like
1PXX_C	0.4946347	12.721095	2	1pxx	C	alpha complex topology	NO_X_NAME
1PXX_C	0.4946347	12.721095	2	1pxx	C	few secondary structure elements	EGF-like
1PXX_D	0.46791506	12.793723	2	1pxx	D	alpha complex topology	NO_X_NAME
1PXX_D	0.46791506	12.793723	2	1pxx	D	few secondary structure elements	EGF-like
1Q5H_A	-33.494545	28.047045	0	1q5h	A	beta barrels	beta-clip
1Q5H_B	-26.630297	27.463022	0	1q5h	B	beta barrels	beta-clip
1Q5H_C	-23.390205	23.70751	0	1q5h	C	beta barrels	beta-clip
1Q5U_X	-28.460924	28.252842	0	1q5u	X	beta barrels	beta-clip
1Q5U_Y	-33.401848	28.259699	0	1q5u	Y	beta barrels	beta-clip
1Q5U_Z	-28.284243	28.127047	0	1q5u	Z	beta barrels	beta-clip
1QHG_A	4.39597	-10.879511	2	1qhg	A	a/b three-layered sandwiches	P-loop domains-like
1QLB_A	21.511936	-44.00979	6	1qlb	A	a+b complex topology	NO_X_NAME
1QLB_A	21.511936	-44.00979	6	1qlb	A	a/b three-layered sandwiches	Rossmann-like
1QLB_A	21.511936	-44.00979	6	1qlb	A	alpha bundles	Spectrin repeat-like
1QLB_B	35.709293	-7.602476	1	1qlb	B	a+b two layers	beta-Grasp
1QLB_B	35.709293	-7.602476	1	1qlb	B	alpha arrays	alpha-helical ferredoxin-like
1QLB_C	-5.06781	-7.7181306	8	1qlb	C	alpha bundles	NO_X_NAME
1QLB_D	21.511492	-44.0092	6	1qlb	D	a+b complex topology	NO_X_NAME
1QLB_D	21.511492	-44.0092	6	1qlb	D	a/b three-layered sandwiches	Rossmann-like
1QLB_D	21.511492	-44.0092	6	1qlb	D	alpha bundles	Spectrin repeat-like
1QLB_E	35.70914	-7.60327	1	1qlb	E	a+b two layers	beta-Grasp
1QLB_E	35.70914	-7.60327	1	1qlb	E	alpha arrays	alpha-helical ferredoxin-like
1QLB_F	-5.067739	-7.71851	8	1qlb	F	alpha bundles	NO_X_NAME
1RN8_A	-21.967007	29.33743	0	1rn8	A	beta barrels	beta-clip
1RNJ_A	-23.528341	28.386686	0	1rnj	A	beta barrels	beta-clip
1S44_A	-2.689381	-25.30704	7	1s44	A	beta barrels	Lipocalins/Streptavidin
1S44_B	-2.689146	-25.304533	7	1s44	B	beta barrels	Lipocalins/Streptavidin
1S4I_A	-28.737762	35.54903	7	1s4i	A	beta sandwiches	Immunoglobulin-like beta-sandwich
1S4I_B	-28.617857	35.791153	7	1s4i	B	beta sandwiches	Immunoglobulin-like beta-sandwich
1S4I_C	-28.727308	35.581192	7	1s4i	C	beta sandwiches	Immunoglobulin-like beta-sandwich
1S4I_D	-28.73598	35.56143	7	1s4i	D	beta sandwiches	Immunoglobulin-like beta-sandwich
1SEH_A	-22.694372	30.599588	0	1seh	A	beta barrels	beta-clip
1SPR_A	-50.188488	15.507018	3	1spr	A	a+b two layers	NO_X_NAME
1SPR_B	-49.991795	16.17118	3	1spr	B	a+b two layers	NO_X_NAME
1SPR_C	-50.12806	15.492314	3	1spr	C	a+b two layers	NO_X_NAME
1SPR_D	-50.009445	15.566268	3	1spr	D	a+b two layers	NO_X_NAME
1SYL_A	-21.99153	29.35548	0	1syl	A	beta barrels	beta-clip
1T3E_A	20.288164	-22.407352	1	1t3e	A	a/b three-layered sandwiches	NO_X_NAME
1T3E_A	20.288164	-22.407352	1	1t3e	A	beta barrels	beta-clip
1T3E_A	20.288164	-22.407352	1	1t3e	A	a+b complex topology	NO_X_NAME
1T3E_A	20.288164	-22.407352	1	1t3e	A	a+b two layers	NO_X_NAME
1T3E_B	30.998137	1.975677	1	1t3e	B	a/b three-layered sandwiches	NO_X_NAME
1T3E_B	30.998137	1.975677	1	1t3e	B	beta barrels	beta-clip
1T3E_B	30.998137	1.975677	1	1t3e	B	a+b complex topology	NO_X_NAME
1T3E_B	30.998137	1.975677	1	1t3e	B	a+b two layers	NO_X_NAME
1T3E_P	-54.853687	-25.935349	8	1t3e	P	UNK	UNK
1THC_A	-38.480335	15.465792	0	1thc	A	beta sandwiches	Immunoglobulin-like beta-sandwich
1THC_B	-44.33831	14.649007	0	1thc	B	beta sandwiches	Immunoglobulin-like beta-sandwich
1TSN_A	19.922682	-5.0636964	2	1tsn	A	a+b two layers	NO_X_NAME
1UQU_A	7.337173	-12.343158	1	1uqu	A	a/b three-layered sandwiches	NO_X_NAME
1UQU_B	7.363755	-12.42703	1	1uqu	B	a/b three-layered sandwiches	NO_X_NAME
1UZ5_A	19.69045	-17.92379	1	1uz5	A	a/b three-layered sandwiches	NO_X_NAME
1UZ5_A	19.69045	-17.92379	1	1uz5	A	beta barrels	beta-clip
1UZ5_A	19.69045	-17.92379	1	1uz5	A	a+b complex topology	NO_X_NAME
1UZ5_A	19.69045	-17.92379	1	1uz5	A	a+b two layers	NO_X_NAME
1VB9_A	38.09466	-1.8769788	1	1vb9	A	a/b barrels	TIM beta/alpha-barrel
1VB9_A	38.09466	-1.8769788	1	1vb9	A	beta sandwiches	Immunoglobulin-like beta-sandwich
1VB9_A	38.09466	-1.8769788	1	1vb9	A	beta sandwiches	Glycosyl hydrolase domain-like
1VB9_B	38.10319	-1.868308	2	1vb9	B	a/b barrels	TIM beta/alpha-barrel
1VB9_B	38.10319	-1.868308	2	1vb9	B	beta sandwiches	Immunoglobulin-like beta-sandwich
1VB9_B	38.10319	-1.868308	2	1vb9	B	beta sandwiches	Glycosyl hydrolase domain-like
1VE6_A	29.201023	13.5644245	1	1ve6	A	beta duplicates or obligate multimers	beta-propeller-like
1VE6_A	29.201023	13.5644245	1	1ve6	A	a/b three-layered sandwiches	NO_X_NAME
1VE6_B	29.191442	13.558659	1	1ve6	B	beta duplicates or obligate multimers	beta-propeller-like
1VE6_B	29.191442	13.558659	1	1ve6	B	a/b three-layered sandwiches	NO_X_NAME
1VF6_A	-51.322796	-12.860384	8	1vf6	A	alpha duplicates or obligate multimers	NO_X_NAME
1VF6_B	-51.362053	-12.757914	8	1vf6	B	alpha duplicates or obligate multimers	NO_X_NAME
1VF6_C	-52.99981	-11.108536	8	1vf6	C	alpha duplicates or obligate multimers	NO_X_NAME
1VF6_D	-52.900234	-11.305582	8	1vf6	D	alpha duplicates or obligate multimers	NO_X_NAME
1VJI_A	19.825098	14.515556	1	1vji	A	a/b barrels	TIM beta/alpha-barrel
1WU2_A	19.604277	7.5169215	1	1wu2	A	a/b three-layered sandwiches	NO_X_NAME
1WU2_A	19.604277	7.5169215	1	1wu2	A	beta barrels	beta-clip
1WU2_A	19.604277	7.5169215	1	1wu2	A	a+b complex topology	NO_X_NAME
1WU2_A	19.604277	7.5169215	1	1wu2	A	a+b two layers	NO_X_NAME
1WU2_B	22.548502	6.111121	2	1wu2	B	a/b three-layered sandwiches	NO_X_NAME
1WU2_B	22.548502	6.111121	2	1wu2	B	beta barrels	beta-clip
1WU2_B	22.548502	6.111121	2	1wu2	B	a+b complex topology	NO_X_NAME
1WU2_B	22.548502	6.111121	2	1wu2	B	a+b two layers	NO_X_NAME
1X1Z_A	2.7425103	-20.519764	1	1x1z	A	a/b barrels	TIM beta/alpha-barrel
1X1Z_B	2.7717776	-20.50905	1	1x1z	B	a/b barrels	TIM beta/alpha-barrel
1XI8_A	21.94586	31.91565	2	1xi8	A	a/b three-layered sandwiches	NO_X_NAME
1XI8_A	21.94586	31.91565	2	1xi8	A	beta barrels	beta-clip
1XI8_A	21.94586	31.91565	2	1xi8	A	a+b two layers	NO_X_NAME
1XI8_B	18.17043	-9.252558	1	1xi8	B	a/b three-layered sandwiches	NO_X_NAME
1XI8_B	18.17043	-9.252558	1	1xi8	B	beta barrels	beta-clip
1XI8_B	18.17043	-9.252558	1	1xi8	B	a+b two layers	NO_X_NAME
1XI9_A	5.551571	-15.06936	2	1xi9	A	a+b two layers	NO_X_NAME
1XI9_A	5.551571	-15.06936	2	1xi9	A	a/b three-layered sandwiches	NO_X_NAME
1XI9_B	5.4251666	-15.013897	2	1xi9	B	a+b two layers	NO_X_NAME
1XI9_B	5.4251666	-15.013897	2	1xi9	B	a/b three-layered sandwiches	NO_X_NAME
1XI9_C	6.00792	-15.377655	1	1xi9	C	a+b two layers	NO_X_NAME
1XI9_C	6.00792	-15.377655	1	1xi9	C	a/b three-layered sandwiches	NO_X_NAME
1XI9_D	5.443769	-15.012484	2	1xi9	D	a+b two layers	NO_X_NAME
1XI9_D	5.443769	-15.012484	2	1xi9	D	a/b three-layered sandwiches	NO_X_NAME
1XK8_A	-50.67582	21.379242	0	1xk8	A	a+b two layers	Alpha-beta plaits
1XK8_B	-50.677654	21.384037	0	1xk8	B	a+b two layers	Alpha-beta plaits
1XK8_C	-50.681076	21.529457	0	1xk8	C	a+b two layers	Alpha-beta plaits
1XK8_D	-50.682316	22.169418	0	1xk8	D	a+b two layers	Alpha-beta plaits
1XK8_E	-50.727547	21.350151	0	1xk8	E	a+b two layers	Alpha-beta plaits
1XK8_F	-50.464973	21.237566	0	1xk8	F	a+b two layers	Alpha-beta plaits
1XS1_A	60.026558	-22.116375	4	1xs1	A	beta barrels	beta-clip
1XS1_B	61.040043	-22.692738	4	1xs1	B	beta barrels	beta-clip
1XS1_C	60.911945	-21.837412	4	1xs1	C	beta barrels	beta-clip
1XS1_D	59.777615	-21.471157	4	1xs1	D	beta barrels	beta-clip
1XS1_E	60.329823	-22.061209	4	1xs1	E	beta barrels	beta-clip
1XS1_F	62.138588	-20.96611	4	1xs1	F	beta barrels	beta-clip
1XS4_A	60.907764	-21.331257	4	1xs4	A	beta barrels	beta-clip
1XS4_B	61.678364	-21.979097	4	1xs4	B	beta barrels	beta-clip
1XS4_C	59.415173	-20.639774	4	1xs4	C	beta barrels	beta-clip
1XS4_D	61.445038	-21.5643	4	1xs4	D	beta barrels	beta-clip
1XS4_E	61.136707	-21.110874	4	1xs4	E	beta barrels	beta-clip
1XS4_F	60.893505	-20.937538	4	1xs4	F	beta barrels	beta-clip
1XS6_A	59.592445	-20.228893	4	1xs6	A	beta barrels	beta-clip
1XS6_B	59.00282	-21.163088	4	1xs6	B	beta barrels	beta-clip
1XS6_C	59.53145	-19.490303	4	1xs6	C	beta barrels	beta-clip
1XS6_D	59.00684	-22.081484	4	1xs6	D	beta barrels	beta-clip
1XS6_E	60.367	-21.065493	4	1xs6	E	beta barrels	beta-clip
1XS6_F	61.9295	-20.582846	4	1xs6	F	beta barrels	beta-clip
1Y3X_A	14.697468	-33.109093	6	1y3x	A	beta barrels	cradle loop barrel
1Y4C_A	-2.8253033	-13.723029	1	1y4c	A	a/b three-layered sandwiches	NO_X_NAME
1YGW_A	-49.581448	19.187037	0	1ygw	A	a+b two layers	Microbial ribonucleases-like
1YQ3_A	10.879989	-48.946266	5	1yq3	A	a+b complex topology	NO_X_NAME
1YQ3_A	10.879989	-48.946266	5	1yq3	A	a/b three-layered sandwiches	Rossmann-like
1YQ3_A	10.879989	-48.946266	5	1yq3	A	alpha bundles	Spectrin repeat-like
1YQ3_B	42.823223	-6.729447	6	1yq3	B	a+b two layers	beta-Grasp
1YQ3_B	42.823223	-6.729447	6	1yq3	B	alpha arrays	alpha-helical ferredoxin-like
1YQ3_C	-11.01262	29.234362	8	1yq3	C	alpha bundles	NO_X_NAME
1YQ3_D	-45.439926	-6.598615	8	1yq3	D	alpha bundles	NO_X_NAME
1YQ4_A	11.071811	-49.1903	5	1yq4	A	a+b complex topology	NO_X_NAME
1YQ4_A	11.071811	-49.1903	5	1yq4	A	a/b three-layered sandwiches	Rossmann-like
1YQ4_A	11.071811	-49.1903	5	1yq4	A	alpha bundles	Spectrin repeat-like
1YQ4_B	42.750256	-6.906304	6	1yq4	B	a+b two layers	beta-Grasp
1YQ4_B	42.750256	-6.906304	6	1yq4	B	alpha arrays	alpha-helical ferredoxin-like
1YQ4_C	-10.637753	28.684319	8	1yq4	C	alpha bundles	NO_X_NAME
1YQ4_D	-45.47886	-7.435881	8	1yq4	D	alpha bundles	NO_X_NAME
1YR3_A	32.389797	-24.694199	2	1yr3	A	a/b three-layered sandwiches	Phosphorylase/hydrolase-like
1YR3_B	32.22579	-24.912334	2	1yr3	B	a/b three-layered sandwiches	Phosphorylase/hydrolase-like
1YR3_C	32.276634	-24.804491	2	1yr3	C	a/b three-layered sandwiches	Phosphorylase/hydrolase-like
1YR3_D	32.165035	-24.740196	2	1yr3	D	a/b three-layered sandwiches	Phosphorylase/hydrolase-like
1YR3_E	32.276627	-24.800686	2	1yr3	E	a/b three-layered sandwiches	Phosphorylase/hydrolase-like
1YR3_F	32.3892	-24.694075	2	1yr3	F	a/b three-layered sandwiches	Phosphorylase/hydrolase-like
1YVZ_A	13.295201	14.021774	1	1yvz	A	a+b two layers	Alpha-beta plaits
1YVZ_A	13.295201	14.021774	1	1yvz	A	alpha bundles	NO_X_NAME
1Z6A_A	2.8404863	-5.9131866	2	1z6a	A	a/b three-layered sandwiches	P-loop domains-like
1ZAQ_A	-59.858578	-6.8455954	3	1zaq	A	few secondary structure elements	EGF-like
1ZBU_A	11.153075	11.967302	2	1zbu	A	mixed a+b and a/b	Ribonuclease H-like
1ZBU_B	14.473356	1.6677151	2	1zbu	B	mixed a+b and a/b	Ribonuclease H-like
1ZBU_B	14.473356	1.6677151	2	1zbu	B	alpha arrays	LEM/SAP HeH motif-like
1ZBU_C	11.175512	11.980912	1	1zbu	C	mixed a+b and a/b	Ribonuclease H-like
1ZBU_D	11.197996	12.0216055	1	1zbu	D	mixed a+b and a/b	Ribonuclease H-like
1ZEJ_A	2.2019377	-11.098235	1	1zej	A	alpha arrays	NO_X_NAME
1ZEJ_A	2.2019377	-11.098235	1	1zej	A	a/b three-layered sandwiches	Rossmann-like
1ZOY_A	12.203935	-50.39397	5	1zoy	A	a+b complex topology	NO_X_NAME
1ZOY_A	12.203935	-50.39397	5	1zoy	A	a/b three-layered sandwiches	Rossmann-like
1ZOY_A	12.203935	-50.39397	5	1zoy	A	alpha bundles	Spectrin repeat-like
1ZOY_B	46.97899	-4.6243157	6	1zoy	B	a+b two layers	beta-Grasp
1ZOY_B	46.97899	-4.6243157	6	1zoy	B	alpha arrays	alpha-helical ferredoxin-like
1ZOY_C	-15.453706	29.402176	8	1zoy	C	alpha bundles	NO_X_NAME
1ZOY_D	-46.33355	-5.279158	8	1zoy	D	alpha bundles	NO_X_NAME
1ZP0_A	12.29711	-50.442165	5	1zp0	A	a+b complex topology	NO_X_NAME
1ZP0_A	12.29711	-50.442165	5	1zp0	A	a/b three-layered sandwiches	Rossmann-like
1ZP0_A	12.29711	-50.442165	5	1zp0	A	alpha bundles	Spectrin repeat-like
1ZP0_B	46.97072	-4.6292787	6	1zp0	B	a+b two layers	beta-Grasp
1ZP0_B	46.97072	-4.6292787	6	1zp0	B	alpha arrays	alpha-helical ferredoxin-like
1ZP0_C	-15.3472395	29.082575	8	1zp0	C	alpha bundles	NO_X_NAME
1ZP0_D	-47.00937	-0.9363827	8	1zp0	D	alpha bundles	NO_X_NAME
1ZRM_A	27.296297	2.3539217	1	1zrm	A	a/b three-layered sandwiches	HAD domain-like
1ZX6_A	-56.733	-7.728068	3	1zx6	A	beta barrels	SH3
2A8I_A	13.806666	-42.323578	1	2a8i	A	a+b four layers	Ntn/PP2C
2A8I_B	49.3252	-4.8920755	2	2a8i	B	a+b four layers	Ntn/PP2C
2ACZ_A	18.202732	34.454323	2	2acz	A	a+b complex topology	NO_X_NAME
2ACZ_A	18.202732	34.454323	2	2acz	A	a/b three-layered sandwiches	Rossmann-like
2ACZ_A	18.202732	34.454323	2	2acz	A	alpha bundles	Spectrin repeat-like
2ACZ_B	35.373276	-12.730693	1	2acz	B	a+b two layers	beta-Grasp
2ACZ_B	35.373276	-12.730693	1	2acz	B	alpha arrays	alpha-helical ferredoxin-like
2ACZ_C	-28.756243	7.978606	8	2acz	C	alpha bundles	NO_X_NAME
2ACZ_D	-41.01425	-0.13355133	8	2acz	D	alpha bundles	NO_X_NAME
2AD5_A	3.324675	-5.251806	2	2ad5	A	a/b three-layered sandwiches	P-loop domains-like
2AD5_A	3.324675	-5.251806	2	2ad5	A	a/b three-layered sandwiches	Flavodoxin-like
2AD5_B	3.3105876	-5.2778153	2	2ad5	B	a/b three-layered sandwiches	P-loop domains-like
2AD5_B	3.3105876	-5.2778153	2	2ad5	B	a/b three-layered sandwiches	Flavodoxin-like
2AST_A	-26.588432	21.251719	0	2ast	A	a+b two layers	NO_X_NAME
2AST_B	15.023876	4.6418443	2	2ast	B	alpha arrays	NO_X_NAME
2AST_B	15.023876	4.6418443	2	2ast	B	beta duplicates or obligate multimers	Single-stranded right-handed beta-helix
2AST_C	-58.765182	-6.3290896	3	2ast	C	a+b complex topology	NO_X_NAME
2AST_D	-56.162075	-21.206987	8	2ast	D	UNK	UNK
2B76_A	23.611078	26.87834	2	2b76	A	a+b complex topology	NO_X_NAME
2B76_A	23.611078	26.87834	2	2b76	A	a/b three-layered sandwiches	Rossmann-like
2B76_A	23.611078	26.87834	2	2b76	A	alpha bundles	Spectrin repeat-like
2B76_B	23.631546	-1.3307881	1	2b76	B	a+b two layers	beta-Grasp
2B76_B	23.631546	-1.3307881	1	2b76	B	alpha arrays	alpha-helical ferredoxin-like
2B76_C	-27.247732	5.214016	8	2b76	C	alpha bundles	NO_X_NAME
2B76_D	-42.910107	8.712854	8	2b76	D	alpha bundles	NO_X_NAME
2B76_M	20.077951	30.423662	2	2b76	M	a+b complex topology	NO_X_NAME
2B76_M	20.077951	30.423662	2	2b76	M	a/b three-layered sandwiches	Rossmann-like
2B76_M	20.077951	30.423662	2	2b76	M	alpha bundles	Spectrin repeat-like
2B76_N	26.14225	-4.325966	1	2b76	N	a+b two layers	beta-Grasp
2B76_N	26.14225	-4.325966	1	2b76	N	alpha arrays	alpha-helical ferredoxin-like
2B76_O	-27.600882	5.416201	8	2b76	O	alpha bundles	NO_X_NAME
2B76_P	-43.866913	7.280475	8	2b76	P	alpha bundles	NO_X_NAME
2BRC_A	11.999618	-3.2745738	2	2brc	A	a+b two layers	ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase-like
2BS2_A	22.048956	-43.732685	6	2bs2	A	a+b complex topology	NO_X_NAME
2BS2_A	22.048956	-43.732685	6	2bs2	A	a/b three-layered sandwiches	Rossmann-like
2BS2_A	22.048956	-43.732685	6	2bs2	A	alpha bundles	Spectrin repeat-like
2BS2_B	35.262356	-7.7115808	1	2bs2	B	a+b two layers	beta-Grasp
2BS2_B	35.262356	-7.7115808	1	2bs2	B	alpha arrays	alpha-helical ferredoxin-like
2BS2_C	-5.8973393	-6.9021897	8	2bs2	C	alpha bundles	NO_X_NAME
2BS2_D	22.038548	-43.705276	6	2bs2	D	a+b complex topology	NO_X_NAME
2BS2_D	22.038548	-43.705276	6	2bs2	D	a/b three-layered sandwiches	Rossmann-like
2BS2_D	22.038548	-43.705276	6	2bs2	D	alpha bundles	Spectrin repeat-like
2BS2_E	35.268646	-7.7074056	1	2bs2	E	a+b two layers	beta-Grasp
2BS2_E	35.268646	-7.7074056	1	2bs2	E	alpha arrays	alpha-helical ferredoxin-like
2BS2_F	-5.920281	-6.914461	8	2bs2	F	alpha bundles	NO_X_NAME
2BS3_A	21.659992	-43.516834	6	2bs3	A	a+b complex topology	NO_X_NAME
2BS3_A	21.659992	-43.516834	6	2bs3	A	a/b three-layered sandwiches	Rossmann-like
2BS3_A	21.659992	-43.516834	6	2bs3	A	alpha bundles	Spectrin repeat-like
2BS3_B	35.218395	-7.966397	1	2bs3	B	a+b two layers	beta-Grasp
2BS3_B	35.218395	-7.966397	1	2bs3	B	alpha arrays	alpha-helical ferredoxin-like
2BS3_C	-5.832567	-6.734364	8	2bs3	C	alpha bundles	NO_X_NAME
2BS3_D	21.587042	-43.515438	6	2bs3	D	a+b complex topology	NO_X_NAME
2BS3_D	21.587042	-43.515438	6	2bs3	D	a/b three-layered sandwiches	Rossmann-like
2BS3_D	21.587042	-43.515438	6	2bs3	D	alpha bundles	Spectrin repeat-like
2BS3_E	35.218807	-7.9642897	1	2bs3	E	a+b two layers	beta-Grasp
2BS3_E	35.218807	-7.9642897	1	2bs3	E	alpha arrays	alpha-helical ferredoxin-like
2BS3_F	-5.835036	-6.744215	8	2bs3	F	alpha bundles	NO_X_NAME
2BS4_A	21.725239	-43.073997	6	2bs4	A	a+b complex topology	NO_X_NAME
2BS4_A	21.725239	-43.073997	6	2bs4	A	a/b three-layered sandwiches	Rossmann-like
2BS4_A	21.725239	-43.073997	6	2bs4	A	alpha bundles	Spectrin repeat-like
2BS4_B	36.340214	-8.657257	1	2bs4	B	a+b two layers	beta-Grasp
2BS4_B	36.340214	-8.657257	1	2bs4	B	alpha arrays	alpha-helical ferredoxin-like
2BS4_C	-5.9921274	-6.900585	8	2bs4	C	alpha bundles	NO_X_NAME
2BS4_D	21.725218	-43.074005	6	2bs4	D	a+b complex topology	NO_X_NAME
2BS4_D	21.725218	-43.074005	6	2bs4	D	a/b three-layered sandwiches	Rossmann-like
2BS4_D	21.725218	-43.074005	6	2bs4	D	alpha bundles	Spectrin repeat-like
2BS4_E	36.340466	-8.657356	1	2bs4	E	a+b two layers	beta-Grasp
2BS4_E	36.340466	-8.657356	1	2bs4	E	alpha arrays	alpha-helical ferredoxin-like
2BS4_F	-5.991814	-6.900141	8	2bs4	F	alpha bundles	NO_X_NAME
2BSY_A	-2.9415865	-3.7320702	2	2bsy	A	beta barrels	beta-clip
2BT1_A	1.2752982	-7.724418	2	2bt1	A	beta barrels	beta-clip
2CAV_A	16.916716	7.6472197	2	2cav	A	beta sandwiches	jelly-roll
2CD9_A	22.954002	1.9807109	2	2cd9	A	beta barrels	GroES-like
2CD9_A	22.954002	1.9807109	2	2cd9	A	a/b three-layered sandwiches	Rossmann-like
2CD9_B	22.960714	1.9873708	2	2cd9	B	beta barrels	GroES-like
2CD9_B	22.960714	1.9873708	2	2cd9	B	a/b three-layered sandwiches	Rossmann-like
2CMC_A	9.874121	-7.525762	2	2cmc	A	a/b three-layered sandwiches	Flavodoxin-like
2CXN_A	1.4004642	-13.284722	1	2cxn	A	a/b three-layered sandwiches	Flavodoxin-like
2CXN_B	1.4049399	-13.289703	1	2cxn	B	a/b three-layered sandwiches	Flavodoxin-like
2D4L_A	-42.66083	16.040403	0	2d4l	A	beta barrels	beta-clip
2D4M_A	-41.9499	15.790577	0	2d4m	A	beta barrels	beta-clip
2D4N_A	-42.228718	15.890857	0	2d4n	A	beta barrels	beta-clip
2DGN_A	4.19475	-13.406879	1	2dgn	A	a/b three-layered sandwiches	P-loop domains-like
2DI0_A	-58.767788	-3.4481199	3	2di0	A	alpha arrays	RuvA-C
2ERW_A	-58.084732	-8.03427	3	2erw	A	few secondary structure elements	Kazal-type serine protease inhibitors-like
2F1G_A	39.093132	3.5638213	1	2f1g	A	a+b complex topology	Cysteine proteinases-like
2F1G_B	37.31791	5.868104	2	2f1g	B	a+b complex topology	Cysteine proteinases-like
2FBW_A	10.824065	-47.27369	5	2fbw	A	a+b complex topology	NO_X_NAME
2FBW_A	10.824065	-47.27369	5	2fbw	A	a/b three-layered sandwiches	Rossmann-like
2FBW_A	10.824065	-47.27369	5	2fbw	A	alpha bundles	Spectrin repeat-like
2FBW_B	43.279747	-5.211779	6	2fbw	B	a+b two layers	beta-Grasp
2FBW_B	43.279747	-5.211779	6	2fbw	B	alpha arrays	alpha-helical ferredoxin-like
2FBW_C	-11.075922	27.943735	8	2fbw	C	alpha bundles	NO_X_NAME
2FBW_D	-44.219357	-6.5660577	8	2fbw	D	alpha bundles	NO_X_NAME
2FBW_N	10.540842	-47.244038	5	2fbw	N	a+b complex topology	NO_X_NAME
2FBW_N	10.540842	-47.244038	5	2fbw	N	a/b three-layered sandwiches	Rossmann-like
2FBW_N	10.540842	-47.244038	5	2fbw	N	alpha bundles	Spectrin repeat-like
2FBW_O	43.172485	-5.934217	6	2fbw	O	a+b two layers	beta-Grasp
2FBW_O	43.172485	-5.934217	6	2fbw	O	alpha arrays	alpha-helical ferredoxin-like
2FBW_P	-10.8398485	28.04711	8	2fbw	P	alpha bundles	NO_X_NAME
2FBW_Q	-44.232475	-6.62168	8	2fbw	Q	alpha bundles	NO_X_NAME
2FTS_A	17.992281	-24.997534	1	2fts	A	a/b three-layered sandwiches	NO_X_NAME
2FTS_A	17.992281	-24.997534	1	2fts	A	beta barrels	beta-clip
2FTS_A	17.992281	-24.997534	1	2fts	A	a+b complex topology	NO_X_NAME
2FTS_A	17.992281	-24.997534	1	2fts	A	a+b two layers	NO_X_NAME
2FTS_P	-56.6369	-23.464308	8	2fts	P	UNK	UNK
2FU3_A	22.126385	-18.929495	1	2fu3	A	a/b three-layered sandwiches	NO_X_NAME
2FU3_A	22.126385	-18.929495	1	2fu3	A	beta barrels	beta-clip
2FU3_A	22.126385	-18.929495	1	2fu3	A	a+b complex topology	NO_X_NAME
2FU3_A	22.126385	-18.929495	1	2fu3	A	a+b two layers	NO_X_NAME
2FU3_B	17.936796	-25.423464	1	2fu3	B	a/b three-layered sandwiches	NO_X_NAME
2FU3_B	17.936796	-25.423464	1	2fu3	B	beta barrels	beta-clip
2FU3_B	17.936796	-25.423464	1	2fu3	B	a+b complex topology	NO_X_NAME
2FU3_B	17.936796	-25.423464	1	2fu3	B	a+b two layers	NO_X_NAME
2FYP_A	13.724307	-2.69965	2	2fyp	A	a+b two layers	ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase-like
2FYP_B	13.65362	-2.7086465	2	2fyp	B	a+b two layers	ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase-like
