protein,theta_col,b00,b01,b02,b03,b04,b05,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,frac_pos,frac_neg
1KA0_boxes_adjacent_angles,angle_signed_deg,0.0,0.002849002849002849,0.019943019943019943,0.02849002849002849,0.02564102564102564,0.06267806267806268,0.04843304843304843,0.06552706552706553,0.042735042735042736,0.04843304843304843,0.03133903133903134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002849002849002849,0.005698005698005698,0.014245014245014245,0.014245014245014245,0.03133903133903134,0.05698005698005698,0.32193732193732194,0.1282051282051282,0.022792022792022793,0.019943019943019943,0.0,0.0,0.005698005698005698,0.0,0.0,0.6239316239316239,0.37606837606837606
1KDF_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.06349206349206349,0.031746031746031744,0.047619047619047616,0.0,0.06349206349206349,0.19047619047619047,0.09523809523809523,0.14285714285714285,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.06349206349206349,0.15873015873015872,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666667
1KF6_boxes_adjacent_angles,angle_signed_deg,0.0,0.002827521206409048,0.00706880301602262,0.016022620169651274,0.01885014137606032,0.020263901979264844,0.05230914231856739,0.057492931196983975,0.04429783223374175,0.04288407163053723,0.029688972667295005,0.00942507068803016,0.003770028275212064,0.0,0.0,0.000471253534401508,0.0,0.0,0.0,0.0,0.001413760603204524,0.001413760603204524,0.007540056550424128,0.0117813383600377,0.016022620169651274,0.03722902921771913,0.0937794533459001,0.2511781338360038,0.17389255419415645,0.06738925541941565,0.017907634307257305,0.006126295947219604,0.002827521206409048,0.002827521206409048,0.003298774740810556,0.0,0.6946277097078228,0.30537229029217716
1KFY_boxes_adjacent_angles,angle_signed_deg,0.0,0.003770028275212064,0.00706880301602262,0.012723845428840716,0.022148916116870875,0.022148916116870875,0.04429783223374175,0.06738925541941565,0.04382657869934024,0.04382657869934024,0.02827521206409048,0.008953817153628653,0.002827521206409048,0.000942507068803016,0.0,0.000471253534401508,0.0,0.0,0.0,0.000471253534401508,0.000942507068803016,0.002827521206409048,0.0051837888784165885,0.010367577756833177,0.017436380772855798,0.03770028275212064,0.09472196041470311,0.23421300659754948,0.19180018850141375,0.06173421300659755,0.021677662582469368,0.004241281809613572,0.00235626767200754,0.001885014137606032,0.003298774740810556,0.000471253534401508,0.6913289349670122,0.3086710650329878
1KR2_boxes_adjacent_angles,angle_signed_deg,0.0,0.0029175784099197666,0.009482129832239242,0.007293946024799417,0.02188183807439825,0.027716994894237783,0.05616338439095551,0.08315098468271334,0.045951859956236324,0.04814004376367615,0.03938730853391685,0.006564551422319475,0.002188183807439825,0.0007293946024799417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007293946024799417,0.002188183807439825,0.0029175784099197666,0.009482129832239242,0.023340627279358133,0.06929248723559446,0.27935813274981763,0.20714806710430342,0.03574033552151714,0.008023340627279359,0.0014587892049598833,0.0014587892049598833,0.006564551422319475,0.0007293946024799417,0.0,0.6484318016046682,0.3515681983953318
1L0V_boxes_adjacent_angles,angle_signed_deg,0.000471253534401508,0.00235626767200754,0.006126295947219604,0.01413760603204524,0.017436380772855798,0.02827521206409048,0.04288407163053723,0.04995287464655985,0.04665409990574929,0.03628652214891612,0.029688972667295005,0.015551366635249765,0.008482563619227144,0.001885014137606032,0.00235626767200754,0.000942507068803016,0.0,0.0,0.0,0.000471253534401508,0.001885014137606032,0.00235626767200754,0.008482563619227144,0.016965127238454288,0.02827521206409048,0.03817153628652215,0.07964184731385486,0.20735155513666353,0.1757775683317625,0.08765315739868049,0.03157398680490104,0.008953817153628653,0.004241281809613572,0.001413760603204524,0.00235626767200754,0.000942507068803016,0.6965127238454288,0.30348727615457116
1LEE_boxes_adjacent_angles,angle_signed_deg,0.00303951367781155,0.00303951367781155,0.02735562310030395,0.0486322188449848,0.06990881458966565,0.0729483282674772,0.10030395136778116,0.06990881458966565,0.10030395136778116,0.0668693009118541,0.030395136778115502,0.015197568389057751,0.00303951367781155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00911854103343465,0.02127659574468085,0.0182370820668693,0.04559270516717325,0.09422492401215805,0.11246200607902736,0.0547112462006079,0.0182370820668693,0.0060790273556231,0.0060790273556231,0.00303951367781155,0.0,0.0,0.3890577507598784,0.6109422492401215
1LRT_boxes_adjacent_angles,angle_signed_deg,0.0,0.00303951367781155,0.015957446808510637,0.025835866261398176,0.03951367781155015,0.06610942249240122,0.05167173252279635,0.04559270516717325,0.06155015197568389,0.041033434650455926,0.044072948328267476,0.015197568389057751,0.0007598784194528875,0.004559270516717325,0.0007598784194528875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022796352583586625,0.003799392097264438,0.0182370820668693,0.02127659574468085,0.06838905775075987,0.24012158054711247,0.16869300911854104,0.03419452887537994,0.014437689969604863,0.0007598784194528875,0.007598784194528876,0.004559270516717325,0.0,0.0,0.5843465045592705,0.4156534954407295
1LV0_boxes_adjacent_angles,angle_signed_deg,0.0,0.009280742459396751,0.004640371229698376,0.02320185614849188,0.06728538283062645,0.04640371229698376,0.06264501160092807,0.06264501160092807,0.06960556844547564,0.04176334106728538,0.03944315545243619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069605568445475635,0.002320185614849188,0.025522041763341066,0.025522041763341066,0.06496519721577726,0.22273781902552203,0.14153132250580047,0.058004640371229696,0.009280742459396751,0.004640371229698376,0.009280742459396751,0.0,0.0,0.002320185614849188,0.5730858468677494,0.42691415313225056
1M7X_boxes_adjacent_angles,angle_signed_deg,0.0008654262224145391,0.004759844223279966,0.00865426222414539,0.017741237559498052,0.038078753786239726,0.049762007788836,0.06793595845954133,0.060147122457810474,0.07312851579402856,0.06101254868022501,0.040242319342276074,0.02077022933794894,0.007788836001730853,0.00043271311120726956,0.0012981393336218088,0.00043271311120726956,0.0,0.0,0.0,0.00043271311120726956,0.0017308524448290783,0.0021635655560363477,0.006923409779316313,0.009519688446559932,0.024664647338814367,0.03375162267416703,0.07139766334919947,0.15318044136737344,0.149286023366508,0.059281696235395934,0.012981393336218087,0.013414106447425357,0.0038944180008654264,0.0038944180008654264,0.00043271311120726956,0.0,0.5469493725659887,0.45305062743401125
1MSN_boxes_adjacent_angles,angle_signed_deg,0.005154639175257732,0.015463917525773196,0.020618556701030927,0.05154639175257732,0.08762886597938144,0.12371134020618557,0.10309278350515463,0.17010309278350516,0.0979381443298969,0.041237113402061855,0.030927835051546393,0.005154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015463917525773196,0.0,0.030927835051546393,0.041237113402061855,0.061855670103092786,0.05154639175257732,0.02577319587628866,0.005154639175257732,0.010309278350515464,0.0,0.005154639175257732,0.0,0.24742268041237114,0.7525773195876289
1MZV_boxes_adjacent_angles,angle_signed_deg,0.0,0.004672897196261682,0.009345794392523364,0.03271028037383177,0.03271028037383177,0.0514018691588785,0.09345794392523364,0.09345794392523364,0.037383177570093455,0.0794392523364486,0.037383177570093455,0.009345794392523364,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.009345794392523364,0.02336448598130841,0.0514018691588785,0.20093457943925233,0.17757009345794392,0.02336448598130841,0.0,0.004672897196261682,0.004672897196261682,0.0,0.004672897196261682,0.0,0.5093457943925234,0.49065420560747663
1NEK_boxes_adjacent_angles,angle_signed_deg,0.0,0.007547169811320755,0.009433962264150943,0.014150943396226415,0.018867924528301886,0.022641509433962263,0.045283018867924525,0.052830188679245285,0.04716981132075472,0.04622641509433962,0.024528301886792454,0.017924528301886792,0.008490566037735849,0.0,0.0,0.0009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0009433962264150943,0.0047169811320754715,0.009433962264150943,0.026415094339622643,0.02358490566037736,0.09622641509433963,0.25,0.1811320754716981,0.062264150943396226,0.016037735849056604,0.002830188679245283,0.0018867924528301887,0.005660377358490566,0.002830188679245283,0.0,0.6839622641509434,0.3160377358490566
1NEN_boxes_adjacent_angles,angle_signed_deg,0.0018867924528301887,0.0037735849056603774,0.005660377358490566,0.01509433962264151,0.020754716981132074,0.020754716981132074,0.04339622641509434,0.05849056603773585,0.05,0.040566037735849055,0.03018867924528302,0.017924528301886792,0.005660377358490566,0.0,0.0,0.0,0.0009433962264150943,0.0,0.0,0.0,0.0,0.0009433962264150943,0.005660377358490566,0.012264150943396227,0.013207547169811321,0.03207547169811321,0.1009433962264151,0.24339622641509434,0.17547169811320754,0.06981132075471698,0.013207547169811321,0.005660377358490566,0.002830188679245283,0.0047169811320754715,0.0047169811320754715,0.0,0.6849056603773584,0.31509433962264155
1NVG_boxes_adjacent_angles,angle_signed_deg,0.0,0.005797101449275362,0.008695652173913044,0.017391304347826087,0.06956521739130435,0.03188405797101449,0.05217391304347826,0.06666666666666667,0.08115942028985507,0.05507246376811594,0.04927536231884058,0.011594202898550725,0.011594202898550725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020289855072463767,0.014492753623188406,0.028985507246376812,0.05217391304347826,0.21159420289855072,0.14492753623188406,0.04057971014492753,0.005797101449275362,0.008695652173913044,0.005797101449275362,0.0,0.0,0.005797101449275362,0.5391304347826087,0.4608695652173913
1O4B_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.04807692307692308,0.009615384615384616,0.057692307692307696,0.057692307692307696,0.0673076923076923,0.028846153846153848,0.0673076923076923,0.09615384615384616,0.04807692307692308,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.009615384615384616,0.019230769230769232,0.09615384615384616,0.17307692307692307,0.09615384615384616,0.0673076923076923,0.009615384615384616,0.009615384615384616,0.0,0.009615384615384616,0.009615384615384616,0.0,0.5096153846153846,0.4903846153846154
1OGH_boxes_adjacent_angles,angle_signed_deg,0.0,0.011363636363636364,0.019886363636363636,0.02556818181818182,0.07386363636363637,0.10227272727272728,0.09659090909090909,0.10511363636363637,0.07954545454545454,0.07670454545454546,0.036931818181818184,0.002840909090909091,0.005681818181818182,0.0,0.002840909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.002840909090909091,0.0,0.011363636363636364,0.014204545454545454,0.017045454545454544,0.05113636363636364,0.13068181818181818,0.07386363636363637,0.03125,0.017045454545454544,0.005681818181818182,0.002840909090909091,0.002840909090909091,0.0,0.0,0.36079545454545453,0.6392045454545454
1OH3_boxes_adjacent_angles,angle_signed_deg,0.007194244604316547,0.01079136690647482,0.017985611510791366,0.0539568345323741,0.07194244604316546,0.10431654676258993,0.10431654676258993,0.09712230215827339,0.07913669064748201,0.08633093525179857,0.06115107913669065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.007194244604316547,0.03597122302158273,0.03597122302158273,0.07194244604316546,0.07553956834532374,0.017985611510791366,0.02158273381294964,0.01079136690647482,0.014388489208633094,0.0,0.007194244604316547,0.0,0.3057553956834532,0.6942446043165468
1OQM_boxes_adjacent_angles,angle_signed_deg,0.0,0.005115089514066497,0.008951406649616368,0.020460358056265986,0.0319693094629156,0.03836317135549872,0.061381074168797956,0.08184143222506395,0.0639386189258312,0.061381074168797956,0.029411764705882353,0.010230179028132993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012787723785166241,0.005115089514066497,0.005115089514066497,0.028132992327365727,0.04731457800511509,0.07033248081841433,0.19948849104859334,0.16751918158567775,0.04475703324808184,0.00639386189258312,0.0025575447570332483,0.0038363171355498722,0.0,0.005115089514066497,0.0,0.5869565217391305,0.4130434782608695
1P98_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.0,0.0,0.06578947368421052,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.06578947368421052,0.013157894736842105,0.0,0.02631578947368421,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.013157894736842105,0.06578947368421052,0.05263157894736842,0.07894736842105263,0.17105263157894737,0.07894736842105263,0.039473684210526314,0.013157894736842105,0.02631578947368421,0.0,0.0,0.0,0.5526315789473685,0.4473684210526315
1PKH_boxes_adjacent_angles,angle_signed_deg,0.0,0.0113314447592068,0.014164305949008499,0.0339943342776204,0.06515580736543909,0.09631728045325778,0.11898016997167139,0.08781869688385269,0.09631728045325778,0.06515580736543909,0.042492917847025496,0.0084985835694051,0.0,0.0,0.0028328611898017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028328611898017,0.0113314447592068,0.014164305949008499,0.0226628895184136,0.042492917847025496,0.1359773371104816,0.0708215297450425,0.025495750708215296,0.019830028328611898,0.0028328611898017,0.0056657223796034,0.0028328611898017,0.0,0.0,0.35694050991501414,0.6430594900849859
1PKJ_boxes_adjacent_angles,angle_signed_deg,0.0,0.008547008547008548,0.019943019943019943,0.037037037037037035,0.07407407407407407,0.09686609686609686,0.09116809116809117,0.10826210826210826,0.07407407407407407,0.06837606837606838,0.05413105413105413,0.002849002849002849,0.002849002849002849,0.0,0.002849002849002849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002849002849002849,0.008547008547008548,0.017094017094017096,0.02564102564102564,0.03133903133903134,0.1282051282051282,0.08547008547008547,0.03133903133903134,0.017094017094017096,0.005698005698005698,0.005698005698005698,0.0,0.0,0.0,0.358974358974359,0.641025641025641
1PKK_boxes_adjacent_angles,angle_signed_deg,0.0,0.011267605633802818,0.01971830985915493,0.030985915492957747,0.0676056338028169,0.10704225352112676,0.10985915492957747,0.10704225352112676,0.0647887323943662,0.061971830985915494,0.05352112676056338,0.0028169014084507044,0.005633802816901409,0.0,0.0028169014084507044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028169014084507044,0.011267605633802818,0.01971830985915493,0.016901408450704224,0.04225352112676056,0.11549295774647887,0.09577464788732394,0.02535211267605634,0.016901408450704224,0.0028169014084507044,0.005633802816901409,0.0,0.0,0.0,0.35492957746478876,0.6450704225352113
1PKT_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.0,0.013513513513513514,0.02702702702702703,0.0945945945945946,0.06756756756756757,0.08108108108108109,0.06756756756756757,0.04054054054054054,0.05405405405405406,0.013513513513513514,0.013513513513513514,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.013513513513513514,0.05405405405405406,0.04054054054054054,0.08108108108108109,0.12162162162162163,0.0945945945945946,0.04054054054054054,0.02702702702702703,0.0,0.0,0.02702702702702703,0.0,0.5135135135135135,0.4864864864864865
1PXX_boxes_adjacent_angles,angle_signed_deg,0.0,0.0036380172805820826,0.010004547521600727,0.011368804001819008,0.02455661664392906,0.017735334242837655,0.03228740336516599,0.07185084129149613,0.054570259208731244,0.03865393360618463,0.0482037289677126,0.01227830832196453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050022737608003635,0.008185538881309686,0.023192360163710776,0.04138244656662119,0.098681218735789,0.25602546612096405,0.16234652114597545,0.06502955889040472,0.009095043201455207,0.001364256480218281,0.002273760800363802,0.0018190086402910413,0.0,0.00045475216007276033,0.6748522055479763,0.3251477944520237
1Q5H_boxes_adjacent_angles,angle_signed_deg,0.0,0.012531328320802004,0.015037593984962405,0.03258145363408521,0.10275689223057644,0.06265664160401002,0.15037593984962405,0.10526315789473684,0.10275689223057644,0.11278195488721804,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002506265664160401,0.02506265664160401,0.02756892230576441,0.07518796992481203,0.05513784461152882,0.05012531328320802,0.010025062656641603,0.005012531328320802,0.0,0.0,0.0,0.0,0.0,0.2506265664160401,0.7493734335839599
1Q5U_boxes_adjacent_angles,angle_signed_deg,0.0,0.013020833333333334,0.013020833333333334,0.026041666666666668,0.10416666666666667,0.06770833333333333,0.15104166666666666,0.1015625,0.09635416666666667,0.1171875,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.013020833333333334,0.036458333333333336,0.052083333333333336,0.0703125,0.046875,0.018229166666666668,0.005208333333333333,0.0,0.0,0.0,0.0026041666666666665,0.0,0.2552083333333333,0.7447916666666667
1QHG_boxes_adjacent_angles,angle_signed_deg,0.0016286644951140066,0.0,0.003257328990228013,0.019543973941368076,0.019543973941368076,0.04234527687296417,0.043973941368078175,0.05537459283387622,0.043973941368078175,0.03257328990228013,0.016286644951140065,0.008143322475570033,0.003257328990228013,0.0,0.0016286644951140066,0.0,0.0016286644951140066,0.0,0.0,0.0,0.003257328990228013,0.0016286644951140066,0.0016286644951140066,0.004885993485342019,0.019543973941368076,0.035830618892508145,0.09446254071661238,0.2964169381107492,0.1775244299674267,0.05863192182410423,0.008143322475570033,0.0,0.0016286644951140066,0.0016286644951140066,0.0016286644951140066,0.0,0.7068403908794788,0.2931596091205212
1QLB_boxes_adjacent_angles,angle_signed_deg,0.0008756567425569177,0.0008756567425569177,0.012259194395796848,0.013134851138353765,0.028458844133099823,0.028021015761821366,0.047723292469352016,0.0617338003502627,0.050788091068301226,0.053852889667250436,0.02583187390542907,0.008318739054290718,0.0017513134851138354,0.0,0.0,0.0008756567425569177,0.0,0.0,0.0,0.0,0.0008756567425569177,0.0008756567425569177,0.002626970227670753,0.0070052539404553416,0.013572679509632224,0.04246935201401051,0.08493870402802102,0.29509632224168125,0.1554290718038529,0.043782837127845885,0.004816112084063047,0.0043782837127845885,0.0043782837127845885,0.0017513134851138354,0.002626970227670753,0.0008756567425569177,0.6654991243432574,0.3345008756567426
